# index,date_and_time,caller_number,caller_channel,called_number,called_channel,ring_time,talk_time,status,details
4147,1402/04/28 16:56:16,8340,26:304,8179857,5:477,1:00,4:41,answered,
4148,1402/03/18 08:55:25,421706802,30:848,2142170616,12:859,5:28,0:00,Failed,network error
4149,1402/08/21 10:54:04,7641,2:621,21112834492,32:975,0:47,4:39,answered,
4150,1402/10/16 14:27:34,21637799851,39:581,921628445406,37:159,1:09,5:14,answered,
4151,1402/09/19 10:11:58,9481950,3:714,21115969354,37:709,1:27,2:37,answered,
4152,1402/08/23 19:34:37,2142170623,37:336,921726437715,3:299,4:30,0:00,Failed,network error
4153,1402/08/28 18:44:47,421707217,39:419,2142170414,25:714,5:58,1:54,answered,
4154,1402/04/19 18:50:02,421706726,37:674,21549092522,1:259,2:41,1:58,answered,
4155,1402/08/16 15:31:40,2142170334,12:543,8124,27:423,2:52,5:52,answered,
4156,1402/03/06 07:14:39,21628430443,19:674,3464,-,5:15,0:00,No answer,no pickup
4157,1402/10/12 14:44:43,21954378262,40:441,5583852,26:605,3:01,1:49,answered,
4158,1402/05/17 15:00:14,2142170501,31:268,421705320,7:603,4:33,3:35,answered,
4159,1402/03/19 15:24:29,2142170515,24:441,21668286074,11:806,4:15,4:10,answered,
4160,1402/03/12 15:36:14,2142170820,38:417,421708275,37:495,1:49,0:00,busy,
4161,1402/02/04 13:30:12,421708411,29:367,421703139,39:607,3:55,1:54,answered,
4162,1402/11/09 17:28:21,3021544,35:377,2142170489,30:386,0:08,0:00,busy,
4163,1402/09/20 12:46:41,8806209,23:253,2142170375,14:154,2:22,5:41,answered,
4164,1402/02/20 08:07:06,21524696371,9:694,21741249568,-,2:55,1:27,answered,
4165,1402/04/17 07:36:01,5111,8:340,9421703346,32:208,4:30,0:33,answered,
4166,1402/11/04 14:54:05,21463134792,33:420,421701328,25:833,3:07,0:00,busy,
4167,1402/01/23 14:43:14,2142170998,24:996,421706320,13:994,0:57,0:00,busy,
4168,1402/07/11 19:46:01,21721288916,35:819,1496,33:942,1:39,0:13,answered,
4169,1402/06/11 10:33:56,21286090916,6:798,921765085624,-,1:36,4:23,answered,
4170,1402/08/11 20:16:51,685,23:637,421704797,19:335,0:58,0:00,No answer,no pickup
4171,1402/12/14 09:42:06,421704459,27:916,2142170846,35:424,2:21,0:00,busy,
4172,1402/10/01 09:38:24,705,18:134,9421709917,9:196,4:17,4:23,answered,
4173,1402/09/21 09:12:56,9064599,23:215,921418871879,2:908,4:23,0:00,Failed,network error
4174,1402/06/04 12:30:21,7050,14:624,6814791,-,2:34,5:32,answered,
4175,1402/01/20 14:38:42,2142170128,11:701,421701411,26:262,2:35,0:00,Failed,network error
4176,1402/03/13 07:35:52,2142170140,1:620,473,29:285,1:34,0:00,Failed,network error
4177,1402/07/25 16:21:33,6656,3:112,921648620263,-,5:38,0:00,No answer,no pickup
4178,1402/10/15 10:59:47,21785841651,15:149,421707399,33:511,4:39,1:39,answered,
4179,1402/03/19 07:15:01,870,27:981,3519,24:531,4:18,5:23,answered,
4180,1402/09/12 19:18:58,8414,16:398,2873651,12:113,1:57,0:00,No answer,no pickup
4181,1402/03/17 07:11:35,2348202,30:798,7338,15:771,4:16,0:00,No answer,no pickup
4182,1402/09/11 14:17:12,21273717845,14:197,9421706862,27:386,3:34,0:00,No answer,no pickup
4183,1402/04/08 16:34:37,7105,37:993,707,3:732,0:29,2:03,answered,
4184,1402/02/11 16:15:13,2142170431,25:616,9870462,15:146,0:42,0:00,No answer,no pickup
4185,1402/02/04 16:49:28,21706416681,38:274,676,8:615,1:53,0:00,Failed,network error
4186,1402/06/18 11:48:29,21708874535,30:826,421709786,26:563,4:22,0:13,answered,
4187,1402/11/10 19:34:54,2142170688,35:597,21633255759,39:554,0:19,0:00,Failed,network error
4188,1402/04/23 14:49:02,421703024,9:375,6890,-,0:54,4:30,answered,
4189,1402/08/25 17:07:16,9785,37:180,2142170968,38:503,4:44,0:00,No answer,no pickup
4190,1402/07/09 07:20:53,21259885101,5:596,421709425,34:676,1:04,0:00,busy,
4191,1402/06/21 19:38:06,2759,29:957,3146209,27:418,5:02,0:28,answered,
4192,1402/10/16 08:09:07,421701322,22:580,9572828,24:152,5:19,4:25,answered,
4193,1402/02/13 18:37:58,1498,12:173,9421706094,25:563,4:28,3:05,answered,
4194,1402/02/22 20:53:41,693,31:892,21161778944,15:162,1:24,5:45,answered,
4195,1402/12/02 08:14:58,8339,5:349,421702584,36:588,2:11,1:31,answered,
4196,1402/05/01 08:01:19,2142170452,36:633,2439,-,4:32,0:07,answered,
4197,1402/03/25 12:01:40,3763,40:742,9421709628,20:240,2:46,0:00,No answer,no pickup
4198,1402/01/14 10:54:33,2452999,35:526,421705300,38:804,5:32,2:28,answered,
4199,1402/07/28 07:01:21,2142170618,14:288,921661403544,38:581,2:34,3:39,answered,
4200,1402/09/07 17:16:05,221,12:973,21798357739,4:632,5:15,0:00,No answer,no pickup
4201,1402/11/08 15:28:14,2142170673,13:404,21811025296,-,5:09,5:57,answered,
4202,1402/02/07 08:08:44,1504657,19:148,7662,12:506,2:15,0:00,No answer,no pickup
4203,1402/06/06 10:15:22,439,24:922,9421709503,17:739,4:42,0:00,Failed,network error
4204,1402/07/12 18:36:07,421701867,21:325,1193344,27:911,1:40,4:20,answered,
4205,1402/09/11 12:06:12,951,7:950,3370,15:999,4:16,1:59,answered,
4206,1402/03/21 16:29:52,7611358,23:784,6775,40:738,4:48,4:00,answered,
4207,1402/04/24 20:02:34,21211819505,10:203,2142170958,-,5:02,0:00,Failed,network error
4208,1402/12/18 10:03:02,8798,37:315,21974563473,27:320,1:35,3:58,answered,
4209,1402/11/06 18:29:28,2602227,5:961,3178,-,0:53,0:00,No answer,no pickup
4210,1402/01/17 10:14:39,2832551,13:319,2142170238,28:247,1:26,2:09,answered,
4211,1402/12/09 14:15:35,2142170101,13:884,9421705259,14:509,3:57,0:28,answered,
4212,1402/05/16 20:48:28,380,7:118,7052440,-,5:31,4:38,answered,
4213,1402/05/26 20:34:12,7877,33:682,421702649,25:440,1:41,3:57,answered,
4214,1402/02/26 15:55:11,8630728,40:209,9421703757,13:176,1:15,0:00,busy,
4215,1402/03/06 09:08:20,7079,18:408,2142170846,16:733,3:55,0:00,Failed,network error
4216,1402/01/06 19:18:05,4926691,21:879,9421707963,36:364,2:37,0:00,Failed,network error
4217,1402/07/19 17:18:48,894,33:471,8167,20:765,4:15,5:01,answered,
4218,1402/01/27 10:13:42,9890,23:766,421706506,11:537,2:43,0:00,busy,
4219,1402/07/02 18:20:39,1859551,27:146,6722,25:558,0:56,3:37,answered,
4220,1402/02/05 11:50:31,881,38:481,9421707731,28:141,2:42,0:44,answered,
4221,1402/06/07 13:09:27,421701651,13:707,8202419,16:671,2:46,0:00,No answer,no pickup
4222,1402/01/04 19:41:06,153,31:150,921356654819,31:644,1:43,0:00,No answer,no pickup
4223,1402/08/22 20:10:22,21276439960,35:855,921852475071,7:348,1:41,1:50,answered,
4224,1402/04/02 12:02:17,8542,18:653,21156741829,5:582,1:55,5:50,answered,
4225,1402/03/03 12:45:53,21186578797,39:531,21515742994,35:249,4:11,0:00,Failed,network error
4226,1402/04/10 15:20:50,407,27:594,470,20:765,4:38,0:00,Failed,network error
4227,1402/04/24 08:24:25,21197499375,23:157,9421703708,15:405,2:34,2:25,answered,
4228,1402/05/17 09:57:36,217,33:914,9421702623,6:316,5:55,1:02,answered,
4229,1402/02/11 19:11:45,421708257,9:682,3262554,8:198,3:38,3:34,answered,
4230,1402/01/23 07:06:21,2142170245,26:342,21954912486,14:572,3:01,5:06,answered,
4231,1402/06/18 12:08:05,2142170489,6:153,2142170144,39:824,4:54,1:03,answered,
4232,1402/04/07 19:41:21,805,27:473,9421708297,10:702,2:24,0:07,answered,
4233,1402/10/09 14:46:11,421709845,28:700,2142170793,31:150,3:52,5:11,answered,
4234,1402/12/13 16:30:43,187,23:161,438,15:809,4:33,0:00,busy,
4235,1402/11/12 09:08:33,658,37:570,421704546,15:835,1:39,0:00,busy,
4236,1402/10/19 18:28:44,7886010,28:867,2142170669,39:968,3:49,0:18,answered,
4237,1402/01/26 15:40:12,998,17:662,921427754055,14:505,1:35,4:39,answered,
4238,1402/08/01 16:10:47,2142170644,26:634,8928,34:227,1:42,0:00,busy,
4239,1402/07/27 18:22:52,21285885339,2:940,2142170678,23:776,5:08,0:00,Failed,network error
4240,1402/03/14 17:47:03,2142170730,1:937,21100381074,4:328,0:08,0:00,Failed,network error
4241,1402/03/06 13:50:39,1729,25:391,5746,-,4:24,0:00,Failed,network error
4242,1402/01/14 07:40:31,421702863,33:155,6554,1:552,0:10,0:00,No answer,no pickup
4243,1402/02/09 12:43:02,9997,15:859,21217621588,24:237,1:23,1:43,answered,
4244,1402/10/03 19:38:03,6322081,1:855,2142170849,7:195,1:32,2:48,answered,
4245,1402/07/27 15:05:51,21272344677,21:369,3689082,35:284,4:05,0:00,Failed,network error
4246,1402/06/20 08:59:36,7988,30:558,21591981700,-,5:17,1:40,answered,
4247,1402/11/23 11:41:59,5782173,11:116,421705550,18:531,2:58,1:33,answered,
4248,1402/10/01 11:09:42,6952529,23:644,2142170520,19:338,1:40,0:00,No answer,no pickup
4249,1402/04/06 14:33:35,2378,19:428,21872244146,15:125,2:00,0:00,No answer,no pickup
4250,1402/10/17 14:26:16,975,2:878,3572492,26:686,3:16,0:00,No answer,no pickup
4251,1402/11/10 08:21:55,116,24:167,5237,23:899,0:28,3:21,answered,
4252,1402/08/13 13:10:25,961,40:151,2142170458,6:185,4:57,0:00,Failed,network error
4253,1402/11/21 10:49:42,423,8:790,921353786307,26:866,4:35,4:28,answered,
4254,1402/06/18 13:16:57,1332,37:179,264,32:137,2:35,0:13,answered,
4255,1402/04/19 14:46:14,21814601099,1:909,9724411,5:926,0:23,0:00,busy,
4256,1402/09/05 17:09:16,21781469107,18:984,921532631424,22:207,2:15,4:19,answered,
4257,1402/04/15 14:18:03,21124097526,6:722,21765431130,12:264,4:22,0:00,busy,
4258,1402/04/02 12:01:58,421703043,18:550,106,31:601,1:19,0:00,No answer,no pickup
4259,1402/02/15 14:59:15,6734652,30:952,921849988351,1:538,1:23,0:00,busy,
4260,1402/06/07 16:24:58,4772,26:133,6744,27:145,2:32,0:00,No answer,no pickup
4261,1402/09/27 18:44:38,5018,19:424,2496873,34:720,5:57,0:00,Failed,network error
4262,1402/07/07 14:39:59,21449316755,31:333,21410938882,26:872,3:33,0:00,busy,
4263,1402/04/09 07:17:56,9801,17:377,921323142112,1:964,3:56,0:00,Failed,network error
4264,1402/10/07 18:22:15,421702112,3:172,7679561,26:321,1:37,2:37,answered,
4265,1402/07/12 08:59:49,677,17:809,9421708612,20:846,0:00,0:51,answered,
4266,1402/03/02 13:24:53,7900,28:189,2813,-,0:05,0:44,answered,
4267,1402/01/04 08:46:01,551,26:152,577,-,4:21,4:30,answered,
4268,1402/10/12 08:14:50,421708061,9:266,2142170555,27:542,2:02,4:57,answered,
4269,1402/09/25 15:17:31,1170,8:364,7949045,23:174,1:00,0:17,answered,
4270,1402/12/12 18:35:48,6158284,25:734,756,17:371,1:01,0:00,Failed,network error
4271,1402/09/11 08:10:01,421708891,24:368,421708456,-,2:22,5:46,answered,
4272,1402/08/16 15:54:04,782,36:961,5132146,14:717,5:14,4:54,answered,
4273,1402/07/16 11:51:17,2142170884,22:318,9421707505,-,3:30,4:08,answered,
4274,1402/11/03 14:45:04,421707278,29:470,3374,15:260,1:35,1:27,answered,
4275,1402/08/21 12:24:09,21481420028,38:453,9421704403,19:229,4:14,1:27,answered,
4276,1402/11/07 08:49:06,552,28:126,21926075981,9:394,5:00,1:27,answered,
4277,1402/06/23 12:50:51,21460827815,11:634,9421706849,3:773,5:37,1:06,answered,
4278,1402/04/08 20:21:33,4896,27:280,652,23:119,1:53,4:20,answered,
4279,1402/03/04 16:37:41,1448601,35:742,21263290004,37:323,4:24,0:00,busy,
4280,1402/03/09 16:37:42,1733125,34:940,921714206214,16:969,5:18,0:00,No answer,no pickup
4281,1402/05/03 19:23:40,3171152,12:570,2142170412,25:465,5:43,2:51,answered,
4282,1402/06/16 13:11:19,3532,38:281,3547,35:737,3:42,0:33,answered,
4283,1402/07/05 11:20:34,628,23:231,2142170917,19:943,5:14,0:27,answered,
4284,1402/11/14 08:42:01,308,34:517,988,12:516,5:53,2:38,answered,
4285,1402/04/18 11:07:37,21506694250,28:269,6629755,39:623,2:47,5:47,answered,
4286,1402/03/16 18:27:27,2553884,5:225,921853847365,13:204,5:30,3:48,answered,
4287,1402/01/14 14:46:45,21686504870,26:380,9421703840,23:775,2:02,0:00,Failed,network error
4288,1402/11/02 17:58:54,2142170702,39:156,21287328565,16:625,0:22,0:00,No answer,no pickup
4289,1402/12/08 07:35:32,4465032,22:758,1307,12:338,5:19,0:00,Failed,network error
4290,1402/01/17 16:48:55,9376,32:743,995,26:448,2:59,0:00,busy,
4291,1402/07/25 20:40:40,846,16:463,21210843990,23:206,2:25,0:00,No answer,no pickup
4292,1402/10/24 08:46:36,21125300958,24:845,1344,17:103,0:58,0:00,Failed,network error
4293,1402/04/24 07:20:50,849,34:853,1354492,6:294,2:23,0:58,answered,
4294,1402/09/21 19:25:59,421707400,35:963,975,-,2:12,0:27,answered,
4295,1402/02/18 11:32:04,487,29:569,1278736,17:440,2:53,4:18,answered,
4296,1402/03/26 08:37:38,2166,5:395,421708347,23:994,0:43,4:28,answered,
4297,1402/07/03 15:14:53,21810202349,2:336,2142170609,27:277,4:37,0:00,Failed,network error
4298,1402/01/27 14:32:54,2899,9:524,384,39:313,0:43,0:00,No answer,no pickup
4299,1402/10/23 08:26:14,421703419,14:969,421701022,17:444,1:47,0:00,No answer,no pickup
4300,1402/01/08 07:47:43,2142170310,23:252,6891198,2:307,2:16,5:04,answered,
4301,1402/06/12 11:47:49,5404,3:440,907,24:784,5:20,0:00,No answer,no pickup
4302,1402/08/06 19:45:13,7445,6:931,2142170746,18:210,4:06,5:27,answered,
4303,1402/02/10 15:49:53,421709844,1:638,675,-,3:08,1:40,answered,
4304,1402/10/01 13:54:18,421704296,29:312,421704002,21:830,4:02,0:47,answered,
4305,1402/04/01 18:34:51,2744,39:402,421702707,28:260,4:32,0:37,answered,
4306,1402/01/08 13:01:10,8883,39:182,9434176,2:456,5:07,0:00,No answer,no pickup
4307,1402/07/11 19:08:19,421708198,34:673,421701984,23:237,1:17,0:00,No answer,no pickup
4308,1402/07/19 08:00:12,421701406,24:263,352,7:476,2:18,3:39,answered,
4309,1402/03/04 08:26:57,6818501,13:373,2142170183,8:966,3:49,2:16,answered,
4310,1402/01/04 11:41:04,21938429363,7:197,421708619,40:401,5:57,4:32,answered,
4311,1402/09/10 19:46:03,1567,18:290,9649079,6:527,5:13,1:17,answered,
4312,1402/02/16 16:34:18,1166331,17:755,437,39:615,1:23,4:57,answered,
4313,1402/02/26 17:26:18,548,36:977,4124175,40:960,3:40,0:00,busy,
4314,1402/05/15 20:10:25,21564001491,9:212,470,16:169,2:29,3:49,answered,
4315,1402/07/09 19:38:15,257,2:203,4551,25:920,4:43,0:00,Failed,network error
4316,1402/08/19 08:03:50,2142170629,11:860,921824347014,32:913,2:56,0:00,busy,
4317,1402/08/25 19:38:27,3890669,40:610,21563643044,30:761,0:56,0:00,busy,
4318,1402/02/28 15:52:05,2142170860,3:115,921800128002,11:845,5:23,5:56,answered,
4319,1402/04/13 12:53:36,421704436,22:535,5702816,40:687,3:04,2:45,answered,
4320,1402/04/28 10:40:46,7857494,26:576,3882508,37:258,1:54,0:00,No answer,no pickup
4321,1402/10/17 14:09:21,455,27:696,9421708729,13:926,5:44,3:19,answered,
4322,1402/09/12 15:13:36,963,16:783,1553,-,0:15,5:59,answered,
4323,1402/04/21 15:03:49,173,25:376,9421708150,4:873,1:32,4:40,answered,
4324,1402/07/12 09:34:39,21833830404,13:879,9421705161,15:973,5:20,3:20,answered,
4325,1402/03/01 11:59:15,8445825,37:322,9421705237,22:313,0:14,0:00,No answer,no pickup
4326,1402/11/17 12:17:13,6194,13:534,921978713950,34:754,5:04,4:45,answered,
4327,1402/09/09 10:19:29,421703096,22:673,921821625685,36:150,4:41,3:04,answered,
4328,1402/10/04 18:01:22,21672652846,6:102,421706965,27:986,5:33,4:24,answered,
4329,1402/12/12 09:15:59,8382265,1:774,4312993,-,3:40,2:09,answered,
4330,1402/10/27 18:33:04,421705319,27:938,7574,33:411,3:59,0:00,Failed,network error
4331,1402/02/03 11:27:11,421705314,23:994,660,22:869,2:06,1:50,answered,
4332,1402/01/21 07:37:19,1949,27:564,155,2:381,0:05,2:20,answered,
4333,1402/08/17 07:54:34,633,13:195,2574606,28:950,5:22,0:00,No answer,no pickup
4334,1402/09/18 16:28:40,421701722,22:473,6215723,24:683,3:32,2:07,answered,
4335,1402/09/24 19:58:20,421709928,26:716,9421706699,9:151,1:34,0:00,busy,
4336,1402/02/15 08:54:17,4528767,30:728,7673158,36:428,0:38,0:00,busy,
4337,1402/09/09 11:37:48,1765152,27:367,21450836860,-,5:56,4:40,answered,
4338,1402/03/10 12:01:28,3700698,25:284,2142170292,26:377,2:36,0:00,busy,
4339,1402/10/16 19:03:56,9159517,11:118,9421705340,15:374,4:13,1:14,answered,
4340,1402/12/14 14:40:19,2142170963,7:757,2521,8:359,2:32,2:47,answered,
4341,1402/07/03 13:52:55,1713,11:385,6684,18:896,1:50,4:32,answered,
4342,1402/09/04 20:53:09,4304,14:866,9189,26:565,1:37,0:00,No answer,no pickup
4343,1402/12/24 17:54:51,700,25:300,921178049903,22:761,0:49,5:48,answered,
4344,1402/04/19 07:57:35,869,36:469,771,4:632,2:16,0:00,Failed,network error
4345,1402/03/03 20:08:22,421705012,33:644,2142170831,26:431,3:50,0:11,answered,
4346,1402/06/10 15:03:41,5452098,24:802,421705818,-,2:05,0:00,No answer,no pickup
4347,1402/04/15 19:09:03,950,34:950,3935410,12:464,3:16,3:59,answered,
4348,1402/08/01 09:26:59,2142170548,29:838,21734468023,28:142,0:32,4:48,answered,
4349,1402/02/04 13:48:45,21481459097,17:678,21882481494,17:740,4:55,2:41,answered,
4350,1402/01/28 07:41:42,8096,33:124,7545,24:146,0:21,0:00,busy,
4351,1402/10/01 16:00:37,4484298,2:573,421705897,3:229,4:01,1:46,answered,
4352,1402/04/26 12:54:54,9013327,28:815,21219148837,40:401,4:51,5:21,answered,
4353,1402/05/27 07:12:34,2142170782,32:426,421701690,24:960,4:24,3:09,answered,
4354,1402/06/16 11:02:48,421706467,21:558,4837792,30:494,0:51,0:00,busy,
4355,1402/05/26 13:04:18,421709855,5:249,2142170900,22:672,0:16,5:32,answered,
4356,1402/09/12 13:29:50,2142170611,34:626,21659672878,14:278,5:06,3:10,answered,
4357,1402/09/02 14:28:52,421703657,19:367,2142170544,19:711,2:52,0:00,busy,
4358,1402/07/05 12:49:11,21579476441,36:581,1795853,28:717,5:18,2:57,answered,
4359,1402/07/03 08:48:57,2142170349,13:642,9421707357,6:826,1:56,0:56,answered,
4360,1402/06/14 20:10:22,3999030,2:976,820,24:749,1:07,0:00,Failed,network error
4361,1402/07/08 14:53:25,2142170842,3:579,421701664,2:543,5:39,2:08,answered,
4362,1402/10/18 17:19:30,21322588523,17:129,2649,4:595,3:33,0:00,No answer,no pickup
4363,1402/11/14 14:31:50,21401035614,17:558,3361,30:313,0:14,5:13,answered,
4364,1402/11/17 19:25:35,2142170217,31:166,21372935597,32:420,0:11,2:32,answered,
4365,1402/03/17 10:29:46,421702206,30:981,421706598,12:840,1:59,1:55,answered,
4366,1402/06/25 18:17:06,2142170755,1:531,421706192,33:462,4:48,4:48,answered,
4367,1402/09/04 09:21:37,421705625,23:374,21519111688,4:378,5:15,2:18,answered,
4368,1402/09/02 11:54:37,421707204,20:863,9421702489,24:305,2:14,0:00,Failed,network error
4369,1402/03/25 09:02:54,421701666,24:111,921145236923,35:162,1:35,0:00,Failed,network error
4370,1402/07/14 15:07:38,5683,35:497,21637894098,34:920,3:50,0:00,No answer,no pickup
4371,1402/08/23 08:55:10,2142170765,8:762,623,11:782,3:56,0:07,answered,
4372,1402/10/06 09:30:42,21335737393,7:688,2142170601,31:959,5:46,0:00,No answer,no pickup
4373,1402/08/22 14:21:14,21410537180,5:259,2142170153,29:853,4:16,0:00,busy,
4374,1402/06/24 07:40:29,421704152,17:291,421707644,31:629,3:33,0:00,busy,
4375,1402/03/18 18:38:25,4005752,26:997,8583649,36:179,0:54,0:00,busy,
4376,1402/12/12 10:46:52,400,22:973,9421703182,35:265,0:58,0:00,No answer,no pickup
4377,1402/04/24 12:16:36,2088,20:218,921529432147,-,2:33,3:46,answered,
4378,1402/10/19 16:47:13,798,24:374,9421707087,29:534,1:38,0:00,No answer,no pickup
4379,1402/10/24 20:51:27,421702770,28:694,9421708230,28:290,0:15,0:00,busy,
4380,1402/04/11 08:48:33,21691573143,14:622,21696160505,3:396,5:48,0:00,busy,
4381,1402/06/12 13:19:10,21181982228,18:426,380,34:170,4:28,1:55,answered,
4382,1402/08/08 10:25:49,421707124,27:144,2142170326,34:885,4:17,2:20,answered,
4383,1402/06/08 12:54:29,421705905,39:447,2323,20:848,2:41,2:38,answered,
4384,1402/04/13 13:21:09,421709151,1:345,5736531,18:515,0:09,4:00,answered,
4385,1402/07/25 18:50:01,2142170539,4:204,421704225,-,2:19,0:00,busy,
4386,1402/03/22 13:08:13,936,10:917,4748,36:519,5:06,0:00,No answer,no pickup
4387,1402/02/21 09:16:51,9918,3:233,921459124704,19:156,4:37,0:00,busy,
4388,1402/03/25 11:50:34,21592141710,4:524,421702540,1:417,5:35,4:46,answered,
4389,1402/05/19 12:12:34,432,8:109,21126839700,16:976,3:05,0:52,answered,
4390,1402/11/25 20:55:52,6064756,17:565,921239611076,3:743,1:27,0:00,No answer,no pickup
4391,1402/03/26 07:48:58,21940614854,29:599,921108118465,26:918,5:05,2:27,answered,
4392,1402/07/08 19:34:34,5933,15:398,421705768,27:771,1:43,0:00,busy,
4393,1402/10/12 11:14:07,21288445025,15:935,2142170943,3:345,2:11,4:55,answered,
4394,1402/05/06 10:15:42,2142170823,6:765,21167282524,-,3:13,0:00,No answer,no pickup
4395,1402/03/01 12:36:45,2142170317,31:886,921897099845,35:384,5:47,2:20,answered,
4396,1402/03/17 08:22:36,2142170373,21:569,21681630818,29:919,3:42,0:00,No answer,no pickup
4397,1402/03/09 19:53:54,8987,28:304,921159127972,23:819,4:13,1:04,answered,
4398,1402/03/14 15:34:45,21955657680,40:633,421708829,23:453,5:06,0:00,busy,
4399,1402/04/04 11:44:01,7578,17:225,421707917,23:411,4:06,0:00,No answer,no pickup
4400,1402/01/20 10:55:22,421708026,29:398,2142170105,19:166,4:06,2:59,answered,
4401,1402/12/09 13:22:29,607,9:179,421705158,-,1:32,5:48,answered,
4402,1402/02/14 20:38:38,5359,33:532,9421701356,-,4:52,5:19,answered,
4403,1402/07/13 15:08:47,21410595325,20:871,21958042672,18:929,3:17,3:39,answered,
4404,1402/05/02 10:48:21,421706976,10:518,2142170565,11:158,2:00,3:35,answered,
4405,1402/06/08 16:05:09,2142170537,4:959,421701031,17:134,5:35,0:00,No answer,no pickup
4406,1402/08/04 15:43:15,21737631586,19:665,21551329311,3:623,3:47,1:30,answered,
4407,1402/09/08 08:19:17,21226770794,28:645,421705282,4:374,0:05,4:00,answered,
4408,1402/06/03 20:13:38,8949800,28:152,921695347957,-,1:05,0:31,answered,
4409,1402/04/27 19:37:48,1324727,20:640,421703246,36:400,4:32,0:00,No answer,no pickup
4410,1402/07/17 16:29:28,450,14:459,2142170950,27:989,5:51,4:27,answered,
4411,1402/02/03 07:28:44,7696170,11:895,2142170875,34:319,2:06,0:00,busy,
4412,1402/11/20 18:20:37,7701037,18:510,9421706658,14:669,5:46,0:00,No answer,no pickup
4413,1402/08/23 07:02:58,6221976,10:384,921558071906,38:475,5:54,5:24,answered,
